AveragePrice,Date,Region,Type,Year
1.96,03/20,Sacramento,organic,2016
2.04,03/13,Sacramento,organic,2016
1.88,03/06,Sacramento,organic,2016
2.01,02/28,Sacramento,organic,2016
2.04,02/21,Sacramento,organic,2016
1.98,02/14,Sacramento,organic,2016
1.72,02/07,Sacramento,organic,2016
1.73,01/31,Sacramento,organic,2016
1.73,01/24,Sacramento,organic,2016
1.72,01/17,Sacramento,organic,2016
1.68,01/10,Sacramento,organic,2016
1.68,01/03,Sacramento,organic,2016
1.43,12/25,SanDiego,organic,2016
1.63,12/18,SanDiego,organic,2016
1.49,12/11,SanDiego,organic,2016
2.06,12/04,SanDiego,organic,2016
2.12,11/27,SanDiego,organic,2016
2.22,11/20,SanDiego,organic,2016
2.1,11/13,SanDiego,organic,2016
2.51,11/06,SanDiego,organic,2016
2.74,10/30,SanDiego,organic,2016
2.73,10/23,SanDiego,organic,2016
2.28,10/16,SanDiego,organic,2016
2.22,10/09,SanDiego,organic,2016
1.99,10/02,SanDiego,organic,2016
2.35,09/25,SanDiego,organic,2016
2.15,09/18,SanDiego,organic,2016
1.59,09/11,SanDiego,organic,2016
1.79,09/04,SanDiego,organic,2016
1.89,08/28,SanDiego,organic,2016
1.92,08/21,SanDiego,organic,2016
1.91,08/14,SanDiego,organic,2016
1.48,08/07,SanDiego,organic,2016
1.97,07/31,SanDiego,organic,2016
1.69,07/24,SanDiego,organic,2016
1.91,07/17,SanDiego,organic,2016
1.43,07/10,SanDiego,organic,2016
1.49,07/03,SanDiego,organic,2016
1.52,06/26,SanDiego,organic,2016
1.46,06/19,SanDiego,organic,2016
1.45,06/12,SanDiego,organic,2016
1.52,06/05,SanDiego,organic,2016
1.44,05/29,SanDiego,organic,2016
1.15,05/22,SanDiego,organic,2016
1.53,05/15,SanDiego,organic,2016
1.37,05/08,SanDiego,organic,2016
1.37,05/01,SanDiego,organic,2016
1.22,04/24,SanDiego,organic,2016
1.29,04/17,SanDiego,organic,2016
1.23,04/10,SanDiego,organic,2016
1.25,04/03,SanDiego,organic,2016
1.35,03/27,SanDiego,organic,2016
1.4,03/20,SanDiego,organic,2016
1.38,03/13,SanDiego,organic,2016
1.21,03/06,SanDiego,organic,2016
1.12,02/28,SanDiego,organic,2016
1.25,02/21,SanDiego,organic,2016
1.42,02/14,SanDiego,organic,2016
1.32,02/07,SanDiego,organic,2016
1.4,01/31,SanDiego,organic,2016
1.31,01/24,SanDiego,organic,2016
1.46,01/17,SanDiego,organic,2016
1.32,01/10,SanDiego,organic,2016
1.41,01/03,SanDiego,organic,2016
2.56,12/25,SanFrancisco,organic,2016
2.57,12/18,SanFrancisco,organic,2016
2.67,12/11,SanFrancisco,organic,2016
2.67,12/04,SanFrancisco,organic,2016
2.88,11/27,SanFrancisco,organic,2016
2.94,11/20,SanFrancisco,organic,2016
2.99,11/13,SanFrancisco,organic,2016
3.12,11/06,SanFrancisco,organic,2016
3.25,10/30,SanFrancisco,organic,2016
2.93,10/23,SanFrancisco,organic,2016
2.34,10/16,SanFrancisco,organic,2016
2.72,10/09,SanFrancisco,organic,2016
2.64,10/02,SanFrancisco,organic,2016
2.35,09/25,SanFrancisco,organic,2016
2.39,09/18,SanFrancisco,organic,2016
2.37,09/11,SanFrancisco,organic,2016
2.38,09/04,SanFrancisco,organic,2016
2.38,08/28,SanFrancisco,organic,2016
2.37,08/21,SanFrancisco,organic,2016
2.02,08/14,SanFrancisco,organic,2016
2.33,08/07,SanFrancisco,organic,2016
2.29,07/31,SanFrancisco,organic,2016
2.37,07/24,SanFrancisco,organic,2016
2.3,07/17,SanFrancisco,organic,2016
2.32,07/10,SanFrancisco,organic,2016
2.31,07/03,SanFrancisco,organic,2016
2.21,06/26,SanFrancisco,organic,2016
2.31,06/19,SanFrancisco,organic,2016
2.25,06/12,SanFrancisco,organic,2016
2.3,06/05,SanFrancisco,organic,2016
2.34,05/29,SanFrancisco,organic,2016
2.34,05/22,SanFrancisco,organic,2016
2.27,05/15,SanFrancisco,organic,2016
1.32,05/08,SanFrancisco,organic,2016
1.33,05/01,SanFrancisco,organic,2016
2.21,04/24,SanFrancisco,organic,2016
2.33,04/17,SanFrancisco,organic,2016
2.33,04/10,SanFrancisco,organic,2016
2.3,04/03,SanFrancisco,organic,2016
2.23,03/27,SanFrancisco,organic,2016
2.33,03/20,SanFrancisco,organic,2016
2.27,03/13,SanFrancisco,organic,2016
2.31,03/06,SanFrancisco,organic,2016
2.29,02/28,SanFrancisco,organic,2016
2.38,02/21,SanFrancisco,organic,2016
2.37,02/14,SanFrancisco,organic,2016
1.93,02/07,SanFrancisco,organic,2016
2.3,01/31,SanFrancisco,organic,2016
1.89,01/24,SanFrancisco,organic,2016
1.95,01/17,SanFrancisco,organic,2016
1.93,01/10,SanFrancisco,organic,2016
1.93,01/03,SanFrancisco,organic,2016
0.81,12/25,Seattle,organic,2016
1.08,12/18,Seattle,organic,2016
1.54,12/11,Seattle,organic,2016
1.45,12/04,Seattle,organic,2016
1.53,11/27,Seattle,organic,2016
1.59,11/20,Seattle,organic,2016
2.28,11/13,Seattle,organic,2016
1.69,11/06,Seattle,organic,2016
2.73,10/30,Seattle,organic,2016
2.24,10/23,Seattle,organic,2016
1.59,10/16,Seattle,organic,2016
1.73,10/09,Seattle,organic,2016
1.45,10/02,Seattle,organic,2016
1.69,09/25,Seattle,organic,2016
1.59,09/18,Seattle,organic,2016
1.39,09/11,Seattle,organic,2016
2.09,09/04,Seattle,organic,2016
2.24,08/28,Seattle,organic,2016
1.83,08/21,Seattle,organic,2016
2.19,08/14,Seattle,organic,2016
1.81,08/07,Seattle,organic,2016
1.34,07/31,Seattle,organic,2016
1.95,07/24,Seattle,organic,2016
2.11,07/17,Seattle,organic,2016
1.8,07/10,Seattle,organic,2016
1.65,07/03,Seattle,organic,2016
1.74,06/26,Seattle,organic,2016
1.75,06/19,Seattle,organic,2016
1.87,06/12,Seattle,organic,2016
1.76,06/05,Seattle,organic,2016
1.62,05/29,Seattle,organic,2016
1.55,05/22,Seattle,organic,2016
1.71,05/15,Seattle,organic,2016
1.2,05/08,Seattle,organic,2016
1.25,05/01,Seattle,organic,2016
1.31,04/24,Seattle,organic,2016
1.51,04/17,Seattle,organic,2016
0.89,04/10,Seattle,organic,2016
1.27,04/03,Seattle,organic,2016
1.55,03/27,Seattle,organic,2016
0.98,03/20,Seattle,organic,2016
1.18,03/13,Seattle,organic,2016
1.22,03/06,Seattle,organic,2016
1.46,02/28,Seattle,organic,2016
1.41,02/21,Seattle,organic,2016
0.98,02/14,Seattle,organic,2016
1.26,02/07,Seattle,organic,2016
1.36,01/31,Seattle,organic,2016
1.47,01/24,Seattle,organic,2016
1.26,01/17,Seattle,organic,2016
1.29,01/10,Seattle,organic,2016
1.58,01/03,Seattle,organic,2016
1.59,12/25,SouthCarolina,organic,2016
1.5,12/18,SouthCarolina,organic,2016
1.49,12/11,SouthCarolina,organic,2016
1.69,12/04,SouthCarolina,organic,2016
1.77,11/27,SouthCarolina,organic,2016
1.7,11/20,SouthCarolina,organic,2016
1.73,11/13,SouthCarolina,organic,2016
1.67,11/06,SouthCarolina,organic,2016
1.73,10/30,SouthCarolina,organic,2016
1.4,10/23,SouthCarolina,organic,2016
1.55,10/16,SouthCarolina,organic,2016
1.6,10/09,SouthCarolina,organic,2016
1.87,10/02,SouthCarolina,organic,2016
1.81,09/25,SouthCarolina,organic,2016
1.66,09/18,SouthCarolina,organic,2016
1.6,09/11,SouthCarolina,organic,2016
1.6,09/04,SouthCarolina,organic,2016
1.51,08/28,SouthCarolina,organic,2016
1.6,08/21,SouthCarolina,organic,2016
1.61,08/14,SouthCarolina,organic,2016
1.42,08/07,SouthCarolina,organic,2016
1.58,07/31,SouthCarolina,organic,2016
1.58,07/24,SouthCarolina,organic,2016
1.32,07/17,SouthCarolina,organic,2016
1.35,07/10,SouthCarolina,organic,2016
1.23,07/03,SouthCarolina,organic,2016
1.24,06/26,SouthCarolina,organic,2016
1.21,06/19,SouthCarolina,organic,2016
1.31,06/12,SouthCarolina,organic,2016
1.31,06/05,SouthCarolina,organic,2016
1.41,05/29,SouthCarolina,organic,2016
1.45,05/22,SouthCarolina,organic,2016
1.48,05/15,SouthCarolina,organic,2016
1.55,05/08,SouthCarolina,organic,2016
1.44,05/01,SouthCarolina,organic,2016
1.49,04/24,SouthCarolina,organic,2016
1.47,04/17,SouthCarolina,organic,2016
1.34,04/10,SouthCarolina,organic,2016
1.37,04/03,SouthCarolina,organic,2016
1.41,03/27,SouthCarolina,organic,2016
1.36,03/20,SouthCarolina,organic,2016
1.45,03/13,SouthCarolina,organic,2016
1.56,03/06,SouthCarolina,organic,2016
1.67,02/28,SouthCarolina,organic,2016
1.58,02/21,SouthCarolina,organic,2016
1.55,02/14,SouthCarolina,organic,2016
1.61,02/07,SouthCarolina,organic,2016
1.54,01/31,SouthCarolina,organic,2016
1.5,01/24,SouthCarolina,organic,2016
1.66,01/17,SouthCarolina,organic,2016
1.6,01/10,SouthCarolina,organic,2016
1.58,01/03,SouthCarolina,organic,2016
1.21,12/25,SouthCentral,organic,2016
1.1,12/18,SouthCentral,organic,2016
1.12,12/11,SouthCentral,organic,2016
1.21,12/04,SouthCentral,organic,2016
1.18,11/27,SouthCentral,organic,2016
1.22,11/20,SouthCentral,organic,2016
1.24,11/13,SouthCentral,organic,2016
1.44,11/06,SouthCentral,organic,2016
1.48,10/30,SouthCentral,organic,2016
1.41,10/23,SouthCentral,organic,2016
1.09,10/16,SouthCentral,organic,2016
1.09,10/09,SouthCentral,organic,2016
1.14,10/02,SouthCentral,organic,2016
1.15,09/25,SouthCentral,organic,2016
1.14,09/18,SouthCentral,organic,2016
1.07,09/11,SouthCentral,organic,2016
1.08,09/04,SouthCentral,organic,2016
1.04,08/28,SouthCentral,organic,2016
0.97,08/21,SouthCentral,organic,2016
0.98,08/14,SouthCentral,organic,2016
1.26,08/07,SouthCentral,organic,2016
1.22,07/31,SouthCentral,organic,2016
1.21,07/24,SouthCentral,organic,2016
1.21,07/17,SouthCentral,organic,2016
1.18,07/10,SouthCentral,organic,2016
1.13,07/03,SouthCentral,organic,2016
1.17,06/26,SouthCentral,organic,2016
1.14,06/19,SouthCentral,organic,2016
1.11,06/12,SouthCentral,organic,2016
1.1,06/05,SouthCentral,organic,2016
1.07,05/29,SouthCentral,organic,2016
1.05,05/22,SouthCentral,organic,2016
1.11,05/15,SouthCentral,organic,2016
1.07,05/08,SouthCentral,organic,2016
1.13,05/01,SouthCentral,organic,2016
1.11,04/24,SouthCentral,organic,2016
1.15,04/17,SouthCentral,organic,2016
1.21,04/10,SouthCentral,organic,2016
1.22,04/03,SouthCentral,organic,2016
1.25,03/27,SouthCentral,organic,2016
1.23,03/20,SouthCentral,organic,2016
1.24,03/13,SouthCentral,organic,2016
1.21,03/06,SouthCentral,organic,2016
1.24,02/28,SouthCentral,organic,2016
1.28,02/21,SouthCentral,organic,2016
1.31,02/14,SouthCentral,organic,2016
1.35,02/07,SouthCentral,organic,2016
1.41,01/31,SouthCentral,organic,2016
1.35,01/24,SouthCentral,organic,2016
1.33,01/17,SouthCentral,organic,2016
1.38,01/10,SouthCentral,organic,2016
1.38,01/03,SouthCentral,organic,2016
1.41,12/25,Southeast,organic,2016
1.26,12/18,Southeast,organic,2016
1.29,12/11,Southeast,organic,2016
1.44,12/04,Southeast,organic,2016
1.55,11/27,Southeast,organic,2016
1.58,11/20,Southeast,organic,2016
1.58,11/13,Southeast,organic,2016
1.62,11/06,Southeast,organic,2016
1.75,10/30,Southeast,organic,2016
1.36,10/23,Southeast,organic,2016
1.35,10/16,Southeast,organic,2016
1.44,10/09,Southeast,organic,2016
2.13,10/02,Southeast,organic,2016
1.81,09/25,Southeast,organic,2016
1.58,09/18,Southeast,organic,2016
1.5,09/11,Southeast,organic,2016
1.54,09/04,Southeast,organic,2016
1.41,08/28,Southeast,organic,2016
1.65,08/21,Southeast,organic,2016
1.63,08/14,Southeast,organic,2016
1.39,08/07,Southeast,organic,2016
1.62,07/31,Southeast,organic,2016
1.67,07/24,Southeast,organic,2016
1.45,07/17,Southeast,organic,2016
1.4,07/10,Southeast,organic,2016
1.16,07/03,Southeast,organic,2016
1.31,06/26,Southeast,organic,2016
1.22,06/19,Southeast,organic,2016
1.31,06/12,Southeast,organic,2016
1.31,06/05,Southeast,organic,2016
1.41,05/29,Southeast,organic,2016
1.44,05/22,Southeast,organic,2016
1.44,05/15,Southeast,organic,2016
1.53,05/08,Southeast,organic,2016
1.44,05/01,Southeast,organic,2016
1.47,04/24,Southeast,organic,2016
1.48,04/17,Southeast,organic,2016
1.44,04/10,Southeast,organic,2016
1.49,04/03,Southeast,organic,2016
1.48,03/27,Southeast,organic,2016
1.46,03/20,Southeast,organic,2016
1.45,03/13,Southeast,organic,2016
1.61,03/06,Southeast,organic,2016
1.66,02/28,Southeast,organic,2016
1.61,02/21,Southeast,organic,2016
1.57,02/14,Southeast,organic,2016
1.61,02/07,Southeast,organic,2016
1.63,01/31,Southeast,organic,2016
1.55,01/24,Southeast,organic,2016
1.69,01/17,Southeast,organic,2016
1.64,01/10,Southeast,organic,2016
1.32,01/03,Southeast,organic,2016
0.89,12/25,Spokane,organic,2016
1.03,12/18,Spokane,organic,2016
1.38,12/11,Spokane,organic,2016
1.48,12/04,Spokane,organic,2016
1.33,11/27,Spokane,organic,2016
1.67,11/20,Spokane,organic,2016
2.35,11/13,Spokane,organic,2016
2.02,11/06,Spokane,organic,2016
2.89,10/30,Spokane,organic,2016
2.23,10/23,Spokane,organic,2016
1.83,10/16,Spokane,organic,2016
2.26,10/09,Spokane,organic,2016
1.64,10/02,Spokane,organic,2016
2.27,09/25,Spokane,organic,2016
1.51,09/18,Spokane,organic,2016
1.53,09/11,Spokane,organic,2016
1.93,09/04,Spokane,organic,2016
2.51,08/28,Spokane,organic,2016
1.95,08/21,Spokane,organic,2016
2.25,08/14,Spokane,organic,2016
1.64,08/07,Spokane,organic,2016
1.31,07/31,Spokane,organic,2016
2.16,07/24,Spokane,organic,2016
2.32,07/17,Spokane,organic,2016
2.23,07/10,Spokane,organic,2016
1.69,07/03,Spokane,organic,2016
1.76,06/26,Spokane,organic,2016
1.75,06/19,Spokane,organic,2016
1.89,06/12,Spokane,organic,2016
1.91,06/05,Spokane,organic,2016
1.64,05/29,Spokane,organic,2016
1.49,05/22,Spokane,organic,2016
1.61,05/15,Spokane,organic,2016
1.41,05/08,Spokane,organic,2016
1.27,05/01,Spokane,organic,2016
1.46,04/24,Spokane,organic,2016
1.14,04/17,Spokane,organic,2016
0.85,04/10,Spokane,organic,2016
1.33,04/03,Spokane,organic,2016
1.45,03/27,Spokane,organic,2016
1.08,03/20,Spokane,organic,2016
1.28,03/13,Spokane,organic,2016
1.31,03/06,Spokane,organic,2016
1.69,02/28,Spokane,organic,2016
1.42,02/21,Spokane,organic,2016
0.98,02/14,Spokane,organic,2016
1.22,02/07,Spokane,organic,2016
1.42,01/31,Spokane,organic,2016
1.52,01/24,Spokane,organic,2016
1.19,01/17,Spokane,organic,2016
1.2,01/10,Spokane,organic,2016
1.69,01/03,Spokane,organic,2016
1.36,12/25,StLouis,organic,2016
1.35,12/18,StLouis,organic,2016
1.53,12/11,StLouis,organic,2016
1.43,12/04,StLouis,organic,2016
1.14,11/27,StLouis,organic,2016
1.04,11/20,StLouis,organic,2016
1.49,11/13,StLouis,organic,2016
1.29,11/06,StLouis,organic,2016
1.0,10/30,StLouis,organic,2016
1.12,10/23,StLouis,organic,2016
1.6,10/16,StLouis,organic,2016
1.23,10/09,StLouis,organic,2016
1.23,10/02,StLouis,organic,2016
1.5,09/25,StLouis,organic,2016
1.54,09/18,StLouis,organic,2016
1.52,09/11,StLouis,organic,2016
1.06,09/04,StLouis,organic,2016
1.04,08/28,StLouis,organic,2016
1.88,08/21,StLouis,organic,2016
1.97,08/14,StLouis,organic,2016
1.77,08/07,StLouis,organic,2016
1.57,07/31,StLouis,organic,2016
1.69,07/24,StLouis,organic,2016
2.0,07/17,StLouis,organic,2016
1.74,07/10,StLouis,organic,2016
1.75,07/03,StLouis,organic,2016
1.74,06/26,StLouis,organic,2016
1.83,06/19,StLouis,organic,2016
1.72,06/12,StLouis,organic,2016
1.96,06/05,StLouis,organic,2016
2.2,05/29,StLouis,organic,2016
2.03,05/22,StLouis,organic,2016
1.69,05/15,StLouis,organic,2016
1.47,05/08,StLouis,organic,2016
1.3,05/01,StLouis,organic,2016
0.69,04/24,StLouis,organic,2016
1.21,04/17,StLouis,organic,2016
0.58,04/10,StLouis,organic,2016
0.75,04/03,StLouis,organic,2016
0.88,03/27,StLouis,organic,2016
0.9,03/20,StLouis,organic,2016
1.1,03/13,StLouis,organic,2016
1.82,03/06,StLouis,organic,2016
0.9,02/28,StLouis,organic,2016
0.82,02/21,StLouis,organic,2016
1.71,02/14,StLouis,organic,2016
1.63,02/07,StLouis,organic,2016
0.91,01/31,StLouis,organic,2016
0.68,01/24,StLouis,organic,2016
0.98,01/17,StLouis,organic,2016
1.42,01/10,StLouis,organic,2016
0.86,01/03,StLouis,organic,2016
1.69,12/25,Syracuse,organic,2016
1.63,12/18,Syracuse,organic,2016
1.77,12/11,Syracuse,organic,2016
1.83,12/04,Syracuse,organic,2016
1.86,11/27,Syracuse,organic,2016
1.77,11/20,Syracuse,organic,2016
1.81,11/13,Syracuse,organic,2016
1.7,11/06,Syracuse,organic,2016
1.73,10/30,Syracuse,organic,2016
1.69,10/23,Syracuse,organic,2016
1.61,10/16,Syracuse,organic,2016
1.6,10/09,Syracuse,organic,2016
1.59,10/02,Syracuse,organic,2016
1.6,09/25,Syracuse,organic,2016
1.51,09/18,Syracuse,organic,2016
1.54,09/11,Syracuse,organic,2016
1.56,09/04,Syracuse,organic,2016
1.54,08/28,Syracuse,organic,2016
1.53,08/21,Syracuse,organic,2016
1.53,08/14,Syracuse,organic,2016
1.54,08/07,Syracuse,organic,2016
1.41,07/31,Syracuse,organic,2016
1.45,07/24,Syracuse,organic,2016
1.6,07/17,Syracuse,organic,2016
1.64,07/10,Syracuse,organic,2016
1.68,07/03,Syracuse,organic,2016
1.68,06/26,Syracuse,organic,2016
1.71,06/19,Syracuse,organic,2016
1.49,06/12,Syracuse,organic,2016
1.42,06/05,Syracuse,organic,2016
1.55,05/29,Syracuse,organic,2016
1.45,05/22,Syracuse,organic,2016
1.45,05/15,Syracuse,organic,2016
1.56,05/08,Syracuse,organic,2016
1.54,05/01,Syracuse,organic,2016
1.63,04/24,Syracuse,organic,2016
1.71,04/17,Syracuse,organic,2016
1.59,04/10,Syracuse,organic,2016
1.46,04/03,Syracuse,organic,2016
1.57,03/27,Syracuse,organic,2016
1.54,03/20,Syracuse,organic,2016
1.66,03/13,Syracuse,organic,2016
2.09,03/06,Syracuse,organic,2016
1.62,02/28,Syracuse,organic,2016
1.71,02/21,Syracuse,organic,2016
1.96,02/14,Syracuse,organic,2016
2.06,02/07,Syracuse,organic,2016
1.98,01/31,Syracuse,organic,2016
1.64,01/24,Syracuse,organic,2016
1.53,01/17,Syracuse,organic,2016
1.54,01/10,Syracuse,organic,2016
1.46,01/03,Syracuse,organic,2016
1.21,12/25,Tampa,organic,2016
1.22,12/18,Tampa,organic,2016
1.37,12/11,Tampa,organic,2016
1.45,12/04,Tampa,organic,2016
1.47,11/27,Tampa,organic,2016
1.5,11/20,Tampa,organic,2016
1.49,11/13,Tampa,organic,2016
1.52,11/06,Tampa,organic,2016
1.47,10/30,Tampa,organic,2016
1.49,10/23,Tampa,organic,2016
1.4,10/16,Tampa,organic,2016
1.58,10/09,Tampa,organic,2016
2.29,10/02,Tampa,organic,2016
1.51,09/25,Tampa,organic,2016
1.35,09/18,Tampa,organic,2016
1.35,09/11,Tampa,organic,2016
1.37,09/04,Tampa,organic,2016
1.39,08/28,Tampa,organic,2016
1.36,08/21,Tampa,organic,2016
1.35,08/14,Tampa,organic,2016
1.35,08/07,Tampa,organic,2016
1.24,07/31,Tampa,organic,2016
1.2,07/24,Tampa,organic,2016
1.44,07/17,Tampa,organic,2016
1.44,07/10,Tampa,organic,2016
1.3,07/03,Tampa,organic,2016
1.5,06/26,Tampa,organic,2016
1.36,06/19,Tampa,organic,2016
1.42,06/12,Tampa,organic,2016
1.36,06/05,Tampa,organic,2016
1.33,05/29,Tampa,organic,2016
1.46,05/22,Tampa,organic,2016
1.5,05/15,Tampa,organic,2016
1.51,05/08,Tampa,organic,2016
1.49,05/01,Tampa,organic,2016
1.47,04/24,Tampa,organic,2016
1.47,04/17,Tampa,organic,2016
1.31,04/10,Tampa,organic,2016
1.37,04/03,Tampa,organic,2016
1.33,03/27,Tampa,organic,2016
1.34,03/20,Tampa,organic,2016
1.28,03/13,Tampa,organic,2016
1.5,03/06,Tampa,organic,2016
1.55,02/28,Tampa,organic,2016
1.46,02/21,Tampa,organic,2016
1.48,02/14,Tampa,organic,2016
1.49,02/07,Tampa,organic,2016
1.6,01/31,Tampa,organic,2016
1.44,01/24,Tampa,organic,2016
1.59,01/17,Tampa,organic,2016
1.6,01/10,Tampa,organic,2016
1.08,01/03,Tampa,organic,2016
1.34,12/25,TotalUS,organic,2016
1.43,12/18,TotalUS,organic,2016
1.42,12/11,TotalUS,organic,2016
1.56,12/04,TotalUS,organic,2016
1.64,11/27,TotalUS,organic,2016
1.63,11/20,TotalUS,organic,2016
1.7,11/13,TotalUS,organic,2016
1.68,11/06,TotalUS,organic,2016
1.93,10/30,TotalUS,organic,2016
1.63,10/23,TotalUS,organic,2016
1.5,10/16,TotalUS,organic,2016
1.52,10/09,TotalUS,organic,2016
1.71,10/02,TotalUS,organic,2016
1.69,09/25,TotalUS,organic,2016
1.67,09/18,TotalUS,organic,2016
1.52,09/11,TotalUS,organic,2016
1.54,09/04,TotalUS,organic,2016
1.49,08/28,TotalUS,organic,2016
1.51,08/21,TotalUS,organic,2016
1.48,08/14,TotalUS,organic,2016
1.55,08/07,TotalUS,organic,2016
1.58,07/31,TotalUS,organic,2016
1.65,07/24,TotalUS,organic,2016
1.63,07/17,TotalUS,organic,2016
1.51,07/10,TotalUS,organic,2016
1.47,07/03,TotalUS,organic,2016
1.5,06/26,TotalUS,organic,2016
1.45,06/19,TotalUS,organic,2016
1.45,06/12,TotalUS,organic,2016
1.43,06/05,TotalUS,organic,2016
1.41,05/29,TotalUS,organic,2016
1.36,05/22,TotalUS,organic,2016
1.45,05/15,TotalUS,organic,2016
1.3,05/08,TotalUS,organic,2016
1.28,05/01,TotalUS,organic,2016
1.25,04/24,TotalUS,organic,2016
1.38,04/17,TotalUS,organic,2016
1.26,04/10,TotalUS,organic,2016
1.44,04/03,TotalUS,organic,2016
1.44,03/27,TotalUS,organic,2016
1.27,03/20,TotalUS,organic,2016
1.29,03/13,TotalUS,organic,2016
1.28,03/06,TotalUS,organic,2016
1.44,02/28,TotalUS,organic,2016
1.45,02/21,TotalUS,organic,2016
1.37,02/14,TotalUS,organic,2016
1.44,02/07,TotalUS,organic,2016
1.43,01/31,TotalUS,organic,2016
1.41,01/24,TotalUS,organic,2016
1.44,01/17,TotalUS,organic,2016
1.35,01/10,TotalUS,organic,2016
1.43,01/03,TotalUS,organic,2016
0.91,12/25,West,organic,2016
1.23,12/18,West,organic,2016
1.34,12/11,West,organic,2016
1.31,12/04,West,organic,2016
1.52,11/27,West,organic,2016
1.66,11/20,West,organic,2016
1.81,11/13,West,organic,2016
1.84,11/06,West,organic,2016
2.16,10/30,West,organic,2016
1.92,10/23,West,organic,2016
1.56,10/16,West,organic,2016
1.68,10/09,West,organic,2016
1.59,10/02,West,organic,2016
1.78,09/25,West,organic,2016
1.59,09/18,West,organic,2016
1.48,09/11,West,organic,2016
1.61,09/04,West,organic,2016
1.92,08/28,West,organic,2016
1.82,08/21,West,organic,2016
1.75,08/14,West,organic,2016
1.7,08/07,West,organic,2016
1.65,07/31,West,organic,2016
1.88,07/24,West,organic,2016
1.85,07/17,West,organic,2016
1.54,07/10,West,organic,2016
1.47,07/03,West,organic,2016
1.56,06/26,West,organic,2016
1.49,06/19,West,organic,2016
1.6,06/12,West,organic,2016
1.58,06/05,West,organic,2016
1.37,05/29,West,organic,2016
1.27,05/22,West,organic,2016
1.39,05/15,West,organic,2016
1.08,05/08,West,organic,2016
1.01,05/01,West,organic,2016
1.01,04/24,West,organic,2016
1.31,04/17,West,organic,2016
0.99,04/10,West,organic,2016
1.27,04/03,West,organic,2016
1.39,03/27,West,organic,2016
0.99,03/20,West,organic,2016
1.0,03/13,West,organic,2016
0.96,03/06,West,organic,2016
1.42,02/28,West,organic,2016
1.37,02/21,West,organic,2016
1.07,02/14,West,organic,2016
1.22,02/07,West,organic,2016
1.23,01/31,West,organic,2016
1.27,01/24,West,organic,2016
1.27,01/17,West,organic,2016
1.09,01/10,West,organic,2016
1.41,01/03,West,organic,2016
1.31,12/25,WestTexNewMexico,organic,2016
